1.6610	0.0314	0.0763
1.6950	1.2010	0.1840
2.0850	2.8890	0.1895
2.0970	1.7550	0.2512
1.7740	2.4930	0.2144
1.8690	0.1939	0.2481
1.9290	1.7030	0.2476
1.8280	1.6000	0.3243
1.8500	1.3100	0.1405
1.9110	3.1330	0.2074
1.4580	5.7540	-0.0931
2.0490	1.0260	0.2637
1.9960	3.1850	0.1949
2.0690	2.3130	0.2437
1.9910	3.8310	0.1913
2.0920	0.9430	0.2045
2.0540	2.6330	0.1349
1.9790	0.0276	0.1191
2.0690	0.1069	0.1980
1.7470	0.3602	0.2213
1.3490	0.3330	-0.0342
1.7710	1.0890	0.2816
1.8710	2.6730	0.2256
1.9220	0.8735	0.2222
1.9640	1.0110	0.2077
1.9100	1.6260	0.1969
2.1790	2.0780	0.2528
2.1110	1.3770	0.2581
2.0970	1.1310	0.2555
2.0110	0.8328	0.2218
1.8280	2.4650	0.1491
1.7950	2.3170	0.1808
1.6720	2.5410	0.1418
1.7830	0.7968	0.1538
1.1790	0.7401	0.0320
1.7780	2.4010	0.2598
1.8310	2.1100	0.2838
1.8740	0.1994	0.2709
2.0850	1.2200	0.3142
2.1550	0.5981	0.3099
1.9730	3.0330	0.2308
1.4910	1.1440	0.0423
2.0650	1.8740	0.1733
1.9850	2.5440	0.1971
2.0360	6.5120	0.1795
1.9960	2.8690	0.2409
2.0490	0.0380	0.2579
1.9630	3.3080	0.2277
1.9730	0.5349	0.2098
2.1140	1.1750	0.2371
2.0520	1.7010	0.2211
2.1560	4.0770	0.1847
2.1510	0.7640	0.1671
1.9410	0.2872	0.2396
2.1110	2.1050	0.1891
2.1480	2.4030	0.1786
2.0360	3.4340	0.1719
2.0320	2.1510	0.2428
2.0520	2.6380	0.1793
2.1310	1.5750	0.2733
1.9050	0.1753	0.2099
2.0480	1.8690	0.0647
2.0690	3.3090	-0.0106
1.6690	0.3322	-0.0075
2.0070	2.7120	-0.0116
1.7710	2.3810	0.2550
1.7070	2.2790	0.1994
1.6300	1.0470	0.1277
1.3430	0.6241	0.0084
1.5450	0.4712	0.0961
1.6100	2.2820	0.0913
1.4170	0.4348	-0.0901
1.8260	0.6358	0.2405
1.8220	2.1300	0.1640
