1.8100	1.1400	0.0080
2.3980	0.1919	0.1544
2.2740	2.1510	0.1279
2.3580	1.2770	0.2078
2.3700	2.9360	0.1384
2.2890	0.9256	0.1639
2.4890	0.8649	0.1509
2.4040	0.2983	0.1158
2.5290	2.2780	0.1349
2.1890	4.4610	0.1347
1.7150	2.2130	-0.0721
2.3630	0.1305	0.1799
2.2280	2.4490	0.1221
2.3500	4.1630	0.1860
2.3660	3.2460	0.1617
2.2470	0.2362	0.1572
2.1740	1.7780	0.0742
2.1390	1.1630	0.0949
2.3730	0.8400	0.1575
2.3310	0.3348	0.1119
1.6710	0.6077	-0.0833
2.2070	2.6240	0.1438
2.3460	1.6710	0.1265
2.3830	0.2803	0.1565
2.5720	2.2060	0.1298
2.7890	0.4443	0.1533
2.2680	2.9110	0.1897
2.3910	2.4260	0.2187
2.4220	3.1390	0.1804
2.6310	3.1310	0.1383
2.9550	0.2095	0.0941
2.3010	0.8507	0.1684
2.3000	1.0830	0.1380
2.3340	0.8630	0.1498
1.3890	0.2292	0.0045
2.4920	2.2060	0.1321
2.5200	1.0930	0.0979
2.6530	1.0770	0.0859
2.4190	2.7080	0.2160
2.5460	0.8818	0.2353
2.6900	1.9670	0.1556
1.7710	1.3080	0.0541
2.3470	0.8974	0.1030
2.2940	1.2720	0.1420
2.3950	3.8890	0.1224
2.1680	3.4280	0.1352
2.3630	2.0780	0.1883
2.2400	4.3800	0.1329
2.4130	2.5520	0.1530
2.3210	2.6130	0.1900
2.4250	2.9710	0.1840
2.1660	3.3380	0.1388
2.2120	0.5531	0.1189
2.3270	0.2013	0.1766
2.3040	2.6460	0.1629
2.1910	2.9390	0.1382
2.2210	3.6100	0.1026
2.1760	2.4850	0.1369
2.1720	3.6550	0.1015
2.4330	2.8780	0.1961
2.2980	1.0330	0.1473
2.1570	1.8860	0.0818
2.1700	3.9880	-0.0162
1.9300	1.1720	0.0008
2.3810	3.4970	0.0041
2.1800	3.4960	0.1330
2.1800	1.7410	0.1049
2.1120	1.5610	0.0583
1.4310	0.0433	-0.0576
2.0710	0.2922	0.0358
2.0900	2.5970	0.0394
1.6640	0.7095	-0.1145
2.4590	0.7389	0.1186
2.2020	2.0990	0.0996
2.2380	2.8900	0.1572
2.2870	2.0650	0.1311
2.3210	1.8070	0.1242
2.3210	1.8360	0.1432
2.2980	1.3440	0.1243
2.3920	1.6220	0.1559
2.3880	3.0490	0.1489
2.3390	1.2810	0.1709
2.2880	3.9310	0.1535
2.2320	2.8980	0.1401
2.4230	0.3120	0.1469
2.4980	2.1120	0.1406
2.3100	1.1150	0.1296
2.5170	0.7392	0.1434
2.7110	4.8050	0.1433
2.5790	1.0280	0.1478
2.9020	2.4140	0.1460
2.5030	0.1287	0.1441
2.3170	2.0930	0.1542
2.5100	0.2348	0.1249
2.2950	2.5050	0.1740
2.3760	3.5450	0.2022
2.3230	2.4440	0.2109
2.1940	2.9210	0.1381
2.3410	2.1770	0.2220
2.5220	2.2650	0.2073
2.4230	1.1530	0.2181
2.4250	3.7550	0.2017
2.5330	0.3198	0.2004
2.3790	1.4630	0.0916
2.5730	2.9290	0.1195
2.5760	1.9450	0.1835
2.3580	1.8940	0.1661
2.6110	3.7920	0.0709
2.5480	2.1620	0.0967
2.6300	2.6540	0.1122
2.4580	2.3210	0.1577
2.3760	0.7051	0.1436
2.7530	3.1710	0.1449
2.5100	1.6740	0.1413
2.4430	2.1990	0.1461
2.3300	2.9630	0.1547
2.4950	0.9331	0.1388
2.2800	1.7050	0.1654
2.2440	0.8027	0.1507
1.8490	0.1526	0.0688
2.0400	1.1360	0.0675
1.3260	0.2652	-0.0260
2.4800	4.7540	0.1442
2.3610	2.1810	0.1550
2.0700	0.7706	0.0913
2.3430	2.0650	0.1444
1.8040	1.1260	0.0688
2.6080	1.6090	0.1558
2.4200	4.8310	0.1648
2.4630	2.5280	0.1508
2.6770	3.7190	0.1591
2.4910	1.9470	0.1411
2.5770	2.9650	0.0874
2.3750	4.7760	0.1429
2.5010	1.3930	0.1381
2.7120	3.0020	0.1109
2.8790	2.6240	0.0667
2.5740	3.2160	0.0935
2.5000	5.3560	0.0634
2.4890	2.9130	0.1599
2.5400	1.7470	0.1926
2.4280	2.8030	0.1756
2.4180	2.7000	0.2157
2.3280	0.6211	0.2359
