1.4670	0.1569	0.0683
1.5930	0.7278	0.1513
1.8430	2.8500	0.1702
2.0090	0.9372	0.2196
1.9600	0.6076	0.1616
1.7460	0.2074	0.1770
2.1900	3.7060	0.2453
2.0090	0.0877	0.2340
1.7950	1.4850	0.1503
1.9150	2.5810	0.1783
1.3710	1.0560	-0.0405
1.8810	0.2661	0.1887
1.8870	3.4410	0.1758
1.9360	1.5860	0.2192
2.0000	4.6410	0.1986
1.8250	1.6200	0.1675
1.7720	2.0960	0.0854
1.6380	1.5150	0.1010
1.8280	1.1780	0.1179
1.6810	0.4423	0.1728
1.2910	0.4509	0.0048
1.8540	0.8154	0.1745
1.6940	0.6350	0.1630
1.8570	0.9113	0.1695
1.9100	0.5850	0.1869
1.9670	2.0870	0.1713
1.9710	3.7550	0.2181
2.1090	1.6080	0.2496
2.0590	0.7370	0.2241
1.9360	2.0160	0.2161
1.8690	4.0920	0.1606
1.8250	2.5790	0.1581
1.7100	0.4053	0.1310
1.6060	1.0780	0.1544
0.9916	0.6826	0.0379
1.9680	3.6700	0.2018
1.9400	3.4130	0.2668
2.0720	0.7807	0.2297
2.0350	1.9920	0.2369
2.0270	0.2218	0.2252
1.8300	3.6960	0.1894
1.4040	1.3610	0.0077
1.8780	1.6050	0.1574
1.9720	2.6240	0.1893
1.9110	5.1530	0.1782
1.8270	3.0210	0.1784
1.9250	0.2565	0.2028
1.9000	2.7460	0.1985
1.9680	2.2910	0.2239
1.9670	1.8470	0.2198
1.9790	0.7331	0.2222
1.8290	2.6680	0.1627
1.7660	0.1218	0.1560
1.8250	1.5990	0.1756
1.7400	2.5210	0.1646
1.7610	4.2520	0.1628
1.8270	4.5870	0.1400
1.7840	1.9890	0.1616
1.7600	1.7120	0.0923
1.9520	0.0538	0.1771
1.6650	1.3150	0.1585
1.7470	2.5460	0.0978
1.7420	3.3440	0.0132
1.5310	0.0541	0.0089
1.7250	2.5110	-0.0189
1.6290	3.1990	0.1842
1.5480	2.5540	0.1545
1.5420	1.2040	0.1056
1.1840	0.4643	0.0285
1.5170	0.4376	0.0762
1.5010	1.9890	0.0724
1.2920	0.4285	-0.0328
1.7230	0.8950	0.1621
1.6280	2.9880	0.1305
1.7610	1.9980	0.1788
1.7180	3.4170	0.1787
1.7630	2.9790	0.1640
1.9990	1.3210	0.1679
1.8040	2.1850	0.1641
1.9250	0.2593	0.1694
1.9840	0.9772	0.1650
1.8480	2.2510	0.1722
1.8560	0.8929	0.1704
1.8360	2.2120	0.1702
1.8970	1.0810	0.1683
1.9430	0.0942	0.1628
1.8470	1.3460	0.1806
1.8110	1.5520	0.1781
1.8940	3.0310	0.1856
1.9250	0.1831	0.1834
1.9120	4.0300	0.1889
1.9540	2.0070	0.1792
1.9730	2.1950	0.1798
1.9280	0.6796	0.1979
1.9600	0.0484	0.2202
1.9860	3.2730	0.2190
2.0080	0.3360	0.2152
1.9290	0.7847	0.1798
2.0310	2.3490	0.2330
2.0470	1.4110	0.2298
2.1670	1.9040	0.2413
2.1600	3.9140	0.2489
2.1980	2.0020	0.2637
1.9390	1.4000	0.1603
1.8970	1.4120	0.1834
2.1030	0.2908	0.2626
2.0390	2.1260	0.2282
1.9290	3.7600	0.1444
1.8570	2.0200	0.1373
1.8350	3.4560	0.1445
1.9590	1.6680	0.1668
1.9060	1.4390	0.1610
1.9690	2.5950	0.1828
1.9210	0.6513	0.1623
1.8110	0.5413	0.1590
1.7620	2.7200	0.1611
1.7790	1.4330	0.1598
1.8470	0.2355	0.1605
1.7440	0.5944	0.1519
1.4570	0.1586	0.0891
1.4210	0.0810	0.0781
1.0830	0.5925	0.0533
1.7860	5.4070	0.1527
1.6580	2.7360	0.1448
1.3700	0.2046	0.0955
1.3420	0.7845	0.1261
1.2280	0.4371	0.0819
1.5750	1.3400	0.1907
1.8170	2.8560	0.1783
1.7830	0.1100	0.1907
1.7840	1.8880	0.2448
2.0810	0.9340	0.2305
2.1730	0.8772	0.2158
2.0630	6.3140	0.2539
2.1070	0.5592	0.2625
2.2090	3.9790	0.2445
2.1890	0.4402	0.2413
2.0280	2.6950	0.2472
2.0310	4.0720	0.2226
1.9430	0.7601	0.2548
1.9780	1.9450	0.2446
2.0160	0.2711	0.2584
2.0390	0.5910	0.2482
2.0060	1.8470	0.2306
2.0170	0.7855	0.2092
2.0210	1.0880	0.2234
1.9460	1.1690	0.2335
2.0180	2.2410	0.2363
2.0000	1.1880	0.2270
2.0700	1.8890	0.2046
1.6240	0.3393	0.1004
2.0540	1.5620	0.1788
1.9210	1.8900	0.2218
1.9490	1.2100	0.2215
1.3460	1.0650	-0.0180
1.7850	1.5790	0.1504
1.6460	1.7380	0.1529
1.9810	2.6470	0.2077
1.9040	1.8290	0.2076
1.1040	0.1600	-0.0204
0.9850	0.5622	0.0112
1.0680	0.3120	0.0236
1.8500	5.1050	0.1660
1.9110	3.1780	0.1641
1.8610	4.2000	0.1722
1.9020	2.4880	0.1621
1.9310	3.5140	0.1847
1.9390	3.1210	0.1657
1.9730	3.9820	0.1720
2.0010	1.1140	0.1934
1.9880	5.7960	0.1856
1.8570	2.2410	0.1811
1.8700	3.6650	0.1889
1.9020	1.8670	0.1906
1.8380	1.7720	0.1884
1.8940	1.0420	0.1986
1.8580	2.4250	0.1942
1.8960	1.9130	0.2028
1.9470	0.8099	0.2144
1.9260	2.8440	0.2147
1.9920	0.3563	0.2054
1.9970	3.4550	0.2131
1.9620	1.6800	0.2017
