1.6790	0.1796	0.0803
1.8770	1.7840	0.2076
2.1130	2.4720	0.2028
2.1780	0.6311	0.2504
2.0200	3.5290	0.1932
2.1900	0.0041	0.2683
2.0890	0.4167	0.2752
2.2450	0.2953	0.3213
2.1780	0.0853	0.1915
2.0420	3.8560	0.2213
1.5970	2.9080	-0.0519
2.1300	2.3430	0.2873
2.0710	3.6670	0.2231
2.3060	0.5115	0.2653
2.0740	4.8530	0.2414
2.1150	1.3460	0.2375
1.9410	2.0620	0.2016
2.1860	1.2920	0.1296
2.0280	1.0300	0.2603
1.9860	0.1228	0.2695
1.4590	0.2070	-0.0250
2.0120	1.2120	0.2746
1.9560	1.0450	0.2412
2.2000	1.3650	0.1983
2.1350	1.3390	0.2161
2.1000	2.9740	0.1957
2.1230	2.3650	0.2504
2.0600	1.8960	0.2764
2.1450	1.9930	0.2661
2.2160	3.5140	0.2638
2.0160	3.8050	0.1831
1.9230	2.8100	0.1978
1.9460	3.4640	0.1788
2.0790	0.4511	0.1989
1.3170	0.5430	0.0292
1.9940	4.0120	0.2769
2.0540	1.6980	0.2971
2.1690	0.2289	0.2669
2.1670	1.9040	0.3047
2.2830	1.7030	0.2584
2.2130	1.8140	0.2295
1.7470	0.5616	0.0295
2.1030	2.1270	0.2029
2.1040	2.2560	0.2343
2.1050	4.8580	0.2124
2.0700	3.5240	0.2535
2.1850	1.0230	0.2632
2.1410	3.5780	0.2411
2.2120	1.9020	0.2616
2.3460	1.0530	0.2679
2.1890	2.0180	0.2599
2.1490	3.1000	0.2025
2.0670	0.1448	0.2002
2.1300	0.4272	0.2641
2.1910	2.9690	0.2263
2.0700	2.8630	0.2241
2.0020	3.8680	0.2204
2.0230	3.0170	0.2792
1.9710	3.5900	0.2448
2.1410	1.6520	0.3047
2.2880	2.2910	0.2250
1.9250	1.6660	0.1282
1.8880	3.6900	0.0543
1.8670	1.8530	0.0429
2.0280	3.4480	0.0479
2.0230	2.8830	0.2908
1.9550	1.8910	0.2283
1.7820	0.0887	0.1600
1.3430	0.4780	0.0084
1.7560	2.7600	0.1364
1.8690	1.0780	0.1104
1.5200	0.5155	-0.0599
2.0250	1.1610	0.2763
1.8530	4.7630	0.1942
1.9990	2.4410	0.2930
2.0210	3.4190	0.3099
2.0530	2.7870	0.2839
2.0550	1.2230	0.2364
1.9360	1.3040	0.2246
2.0850	1.0200	0.2270
2.0960	1.1480	0.1863
2.0800	1.9340	0.2491
2.1490	2.9820	0.2168
2.1620	3.2650	0.2013
2.1180	0.7886	0.1932
2.0480	0.2226	0.1830
2.1020	0.9844	0.2083
2.0880	2.0160	0.2063
2.0600	2.4410	0.2244
2.0940	0.6520	0.2249
2.0420	3.6770	0.2266
2.0920	2.4560	0.2195
2.0390	1.2360	0.2098
2.0630	0.0463	0.2288
2.0460	0.5943	0.2439
2.2150	0.1758	0.2444
2.1040	1.7040	0.2507
2.0350	2.2070	0.2024
2.0350	3.6980	0.2571
2.1920	1.4240	0.2477
2.1300	2.7620	0.2542
2.0740	3.2830	0.2784
2.1710	3.3380	0.2782
2.0480	1.9640	0.1854
2.0260	1.9780	0.2108
2.1840	1.3620	0.2836
2.1230	1.8610	0.2696
2.1150	3.9150	0.1822
2.1890	2.2960	0.1837
2.1310	3.5650	0.1758
1.9840	0.4525	0.1859
1.9530	0.0712	0.1967
2.0590	2.2630	0.2009
2.1180	0.3310	0.1725
2.1730	1.8250	0.1894
1.8560	2.8600	0.2037
2.1470	0.6951	0.2054
2.0050	0.9117	0.2070
1.9140	0.4511	0.1874
1.6430	0.2289	0.1103
1.7620	0.7012	0.1118
1.2430	0.6134	0.0159
2.1420	4.0480	0.1986
2.0050	3.6100	0.1796
1.7760	0.9701	0.1163
1.9490	0.4424	0.1990
1.6780	0.6315	0.1258
2.1350	0.9335	0.2536
1.9450	5.5520	0.2514
2.2360	2.3390	0.2488
2.1570	3.0780	0.2765
2.0300	2.0610	0.2804
2.0840	2.3490	0.2788
1.9600	5.2480	0.2741
2.0190	1.1800	0.2930
2.0410	4.0040	0.2899
2.2630	2.1380	0.2814
2.1960	2.9440	0.3175
2.3450	4.7370	0.2910
2.0960	1.0110	0.3213
2.1690	1.9710	0.3295
2.0540	1.1940	0.3028
2.0950	2.6770	0.2788
2.1630	0.1438	0.2666
2.2390	1.4360	0.2849
2.2820	2.0020	0.2660
2.2650	0.6424	0.2832
2.2720	2.5430	0.2716
2.2780	1.8280	0.2735
2.2280	0.6099	0.2814
2.2220	0.3422	0.1041
2.4000	0.7123	0.2144
2.3410	1.0630	0.2541
2.2620	2.3700	0.2898
1.6570	0.0919	-0.0363
2.1300	0.0553	0.1589
1.8190	2.2050	0.1664
2.1080	2.8800	0.2539
2.3230	0.9286	0.2565
1.2740	0.4331	-0.0608
1.1710	0.5457	-0.0351
1.3370	0.1812	0.0290
2.1100	4.9640	0.2012
2.1130	3.3110	0.2046
2.1090	3.5900	0.2069
2.0920	1.9200	0.2103
2.0890	2.9440	0.2294
2.1100	2.6870	0.2155
2.1160	2.9270	0.2193
2.0990	1.2530	0.2369
2.0990	5.5800	0.2274
2.0610	2.0390	0.2380
2.1100	3.6740	0.2456
2.0900	2.1350	0.2368
2.0990	0.9000	0.2701
2.1470	2.5630	0.2745
2.1300	1.1150	0.2625
2.1870	0.5481	0.2557
2.2270	3.1810	0.2589
2.2520	1.8310	0.2499
2.1240	0.8602	0.2453
2.1240	3.4450	0.2579
2.1120	1.6550	0.2414
2.1980	1.6660	0.2474
2.3260	0.9372	0.2601
2.2240	0.6087	0.2621
2.1050	3.5940	0.2551
2.4130	2.5690	0.2691
2.3910	1.5480	0.2611
2.3280	2.1380	0.2584
2.2090	1.1010	0.2561
2.2430	2.3150	0.2488
2.1180	2.1320	0.2001
2.1120	4.0300	0.1988
2.1490	5.8150	0.2139
2.1020	3.3310	0.2146
2.1170	2.9000	0.2007
2.0870	0.1794	0.1991
2.0510	2.6660	0.2050
2.1000	2.3940	0.2470
2.1300	1.7530	0.2469
2.0910	1.7670	0.2375
2.1960	0.0393	0.2671
2.2730	3.8340	0.2478
2.2130	1.0800	0.2526
2.1190	1.4810	0.2218
1.9590	3.2440	0.1757
1.9930	1.6940	0.1839
2.0150	0.5620	0.1963
2.0400	3.7210	0.2171
2.0590	0.4246	0.2055
2.0010	0.5543	0.1911
1.9610	2.6530	0.2211
2.0270	2.7300	0.2444
1.9660	3.4880	0.2637
1.9950	3.0360	0.2564
2.0440	3.2470	0.2639
2.0800	0.6425	0.2913
2.0750	1.1350	0.3035
2.1510	2.1000	0.2950
1.9380	3.2920	0.2442
2.0080	2.4760	0.2789
2.0640	1.7040	0.2908
2.0260	0.7101	0.2458
2.0870	1.6060	0.3078
1.9840	2.4420	0.1810
1.9260	0.6930	0.1507
2.2270	1.3850	0.2515
2.2820	2.0830	0.2261
2.1630	2.1730	0.1873
2.3530	0.1077	0.1884
2.0070	1.7530	0.1383
1.9340	4.2560	0.1487
1.9290	3.7900	0.1252
1.9110	4.1430	0.1565
1.9070	0.3629	0.0945
1.9770	2.5990	0.1149
1.8870	3.9840	0.0271
1.9150	2.6820	0.1642
2.0990	0.2472	0.1159
1.8920	0.1390	0.0515
1.8670	1.6500	-0.0160
1.6940	2.4540	-0.0548
1.7520	1.6460	-0.0201
2.1140	1.3380	0.2828
2.1150	2.1440	0.2624
1.9910	2.8020	0.2895
1.9640	0.7879	0.2555
2.0030	3.2610	0.2699
2.0940	2.6520	0.2372
2.0430	0.3715	0.1895
1.8750	3.6210	0.2301
1.7800	0.4844	0.1388
1.8750	1.3960	0.2041
1.7280	0.1884	0.1195
1.4890	0.1967	0.0378
1.6700	0.6942	0.0967
1.6410	1.6630	0.0693
1.2780	0.4926	-0.0112
1.6250	0.5735	0.0566
1.9260	1.3140	0.1715
2.0490	0.4291	0.1333
1.8890	0.3068	0.1875
1.7680	0.6877	0.1258
1.6260	0.7250	0.0447
1.9660	1.1760	0.0899
1.4580	0.6018	-0.0441
1.6850	0.2030	0.0310
1.7320	1.2030	-0.0093
1.5510	1.4580	-0.0730
1.8230	1.1750	0.1828
1.7430	0.1154	0.1481
2.0140	1.3510	0.2791
1.9440	3.0380	0.2421
1.9040	0.3440	0.2309
1.9970	0.7811	0.2629
1.9140	0.8459	0.2243
1.9880	2.7080	0.3076
2.0160	2.5890	0.3017
2.0980	1.0070	0.2899
2.0090	2.1630	0.3020
1.9810	1.5080	0.3067
1.9840	0.7449	0.2873
2.0070	1.9430	0.3021
2.0460	2.8930	0.2869
2.0070	2.3120	0.2638
2.0380	1.8420	0.3034
2.0380	3.1400	0.3037
2.0300	2.4130	0.2901
1.9890	2.5630	0.2512
1.9320	2.8350	0.2366
2.0370	1.4100	0.2592
2.0480	1.4650	0.2737
2.0160	0.9748	0.2329
2.0120	0.3027	0.2072
1.9810	1.6300	0.2072
2.0770	1.1960	0.2009
2.0420	2.8330	0.1890
2.0380	1.4720	0.2472
2.0730	0.6866	0.2259
2.0950	3.0320	0.2038
2.1550	0.9269	0.1994
2.1180	0.9953	0.1897
2.0000	2.6890	0.2737
2.0280	1.5520	0.2551
2.0660	1.2490	0.2805
2.0560	2.5690	0.2596
2.1180	2.5710	0.2426
2.1120	0.8234	0.2190
2.1830	0.0113	0.2006
2.0590	2.5540	0.2355
2.1170	2.3280	0.2360
2.1400	0.4953	0.2253
2.1800	0.3568	0.1997
2.1840	0.9611	0.2020
2.1670	1.8420	0.2072
2.1620	2.2210	0.2007
2.1240	0.4826	0.2022
2.0430	2.4640	0.1839
2.0370	3.4580	0.1859
2.1890	1.4030	0.1930
2.1010	3.2620	0.1858
2.0710	0.7406	0.1853
2.0740	2.0110	0.1958
2.0540	2.4270	0.1867
2.1540	3.4080	0.2023
2.1760	2.9150	0.1993
2.1110	1.8350	0.2050
2.1210	3.3290	0.2035
2.1040	2.8500	0.2096
2.1120	2.5760	0.2125
2.0950	1.9550	0.2159
2.0480	3.2530	0.2042
2.0480	2.1650	0.2110
2.0860	2.1670	0.2007
2.0550	2.7630	0.2122
2.0960	1.6190	0.2259
2.0620	0.3772	0.2291
2.0430	1.9530	0.2169
2.1200	0.2608	0.2232
2.0890	3.6220	0.2268
2.0580	4.2510	0.2279
2.0570	1.3430	0.2238
2.0410	1.4100	0.2249
2.0850	3.9240	0.2138
2.0400	4.1070	0.2100
2.1380	3.2120	0.2202
2.1280	2.5390	0.2187
2.0790	1.2440	0.2127
2.0690	3.2440	0.2449
2.0690	1.3450	0.2484
2.0840	0.2467	0.2153
2.1060	2.9820	0.2157
2.0940	1.0950	0.2139
2.0880	2.4380	0.2259
2.0580	2.2950	0.2377
2.0530	3.0550	0.2398
2.0810	1.9940	0.2500
2.0810	2.8190	0.2322
2.0430	1.8470	0.2388
2.0370	0.0041	0.2495
2.0990	3.7600	0.2565
2.1640	0.1362	0.2527
2.0720	3.0890	0.2513
2.1790	1.3440	0.2435
2.2030	1.9790	0.2457
2.0320	1.2350	0.2065
2.0350	3.2560	0.2083
2.0950	3.6900	0.2505
2.0340	1.8120	0.2425
2.0330	4.0670	0.2363
2.1150	1.1310	0.2545
2.0500	3.6410	0.2518
2.2260	0.5638	0.2460
2.2160	1.7770	0.2484
2.1100	0.4928	0.2522
2.1540	1.7430	0.2489
2.1160	2.1390	0.2505
2.0530	0.1516	0.2666
2.1130	0.8286	0.2559
2.1660	0.8996	0.2496
2.1600	2.8990	0.2608
2.2110	1.8950	0.2500
2.1630	2.7980	0.2497
2.0880	2.9970	0.2674
2.1470	1.9360	0.2592
2.1670	0.1285	0.2757
2.0720	0.8738	0.2801
2.1090	0.5111	0.2704
2.1110	3.3410	0.2660
2.0780	0.5831	0.2783
2.1350	1.5920	0.2724
2.0280	3.5160	0.2019
2.0400	2.4080	0.2208
2.0750	2.2980	0.2544
2.0430	1.3050	0.1943
2.0140	3.1380	0.1921
2.0100	3.1120	0.1912
2.0130	4.1770	0.1945
2.1660	1.7010	0.2755
2.1360	0.9534	0.2733
2.1440	0.1697	0.2775
2.1790	1.4840	0.2835
2.1880	1.4060	0.2816
2.1950	2.0610	0.2829
2.1570	3.2390	0.2619
2.0560	1.5240	0.1911
2.0290	1.0380	0.1864
2.0820	2.0570	0.2532
2.0970	0.0665	0.2281
2.1990	3.5450	0.2166
2.0980	1.3120	0.1733
2.0730	1.9480	0.1775
2.2510	2.0340	0.2382
2.1760	2.0230	0.1679
2.1620	2.3130	0.1762
2.1750	1.4750	0.1868
2.1820	0.7396	0.1825
2.0230	4.4550	0.1939
1.9810	2.1510	0.1980
2.1200	1.3320	0.1860
2.0220	4.0500	0.1917
1.9740	1.0280	0.1896
1.9090	1.4170	0.1923
1.8860	1.3950	0.1986
2.0350	0.0682	0.2190
2.0870	1.7350	0.1992
2.0330	5.4400	0.2194
2.0240	0.0239	0.2082
2.0270	2.3440	0.1994
2.0950	0.1034	0.1801
2.0580	2.4480	0.1915
2.1610	4.7110	0.1810
2.1080	1.9580	0.1868
2.0780	2.7900	0.1862
2.1360	0.4686	0.1744
2.0640	2.9900	0.2001
2.1310	2.8340	0.1761
2.1710	2.4400	0.1817
2.1810	0.8649	0.1943
1.9070	1.2880	0.2047
1.8650	3.2710	0.2007
1.8570	2.6880	0.1987
1.8710	3.3530	0.2129
1.8860	2.0550	0.2190
2.0960	1.5200	0.2070
1.9210	2.8020	0.2045
2.1760	0.2605	0.1977
2.1730	1.1010	0.2034
2.0890	1.4480	0.2081
2.0210	2.2230	0.1973
1.9600	3.0480	0.2004
1.8690	1.4740	0.2048
1.9060	1.0170	0.2144
1.8920	1.5970	0.2048
1.9940	1.5020	0.1970
1.9030	2.6050	0.1813
1.8630	1.9690	0.1908
1.8050	0.5477	0.1516
1.7790	3.0360	0.1519
1.7620	0.1794	0.1504
1.6700	0.5416	0.0814
1.5540	0.1723	0.0541
1.4500	0.2933	0.0301
1.8660	0.4255	0.1626
1.7240	0.9268	0.1152
1.5560	0.2147	0.0528
1.4560	0.1054	0.0503
1.2280	0.6358	0.0162
2.0680	2.3770	0.1939
1.9550	2.6170	0.1816
2.1680	1.6010	0.1944
2.1320	0.6424	0.1973
2.0990	5.1160	0.1945
2.1170	0.4572	0.2125
2.0100	0.4842	0.1812
1.7180	0.3674	0.1017
1.5120	0.1226	0.0706
1.8650	0.4500	0.1551
1.9210	0.4595	0.1496
1.9470	0.6199	0.1620
1.6560	0.1131	0.1073
1.4280	0.3624	0.0653
2.0800	2.3490	0.1901
1.9000	0.6584	0.1552
1.8110	0.1081	0.1524
1.8920	1.2340	0.1995
1.8360	0.6869	0.1734
1.9540	0.3504	0.2279
1.9120	3.6020	0.2291
2.1720	0.4092	0.2456
2.0710	0.5698	0.2304
1.9920	0.9048	0.2534
2.0050	1.3100	0.2660
1.9610	5.1650	0.2636
2.1860	1.5290	0.2284
2.1790	0.7151	0.2235
2.1710	3.3310	0.2007
2.2300	1.5300	0.2456
2.2680	1.2520	0.2665
2.1350	1.7800	0.2693
2.0140	2.1450	0.2738
2.2250	1.0180	0.2649
2.2450	0.9546	0.2767
2.2440	1.6360	0.2857
2.0630	1.1360	0.2744
2.0170	0.8617	0.2833
2.1950	2.2940	0.2800
2.1070	2.8350	0.2733
2.0600	3.4650	0.2776
1.9510	1.6190	0.2644
1.8990	4.6770	0.2326
2.0380	1.7730	0.2806
1.9780	2.0350	0.2734
2.0100	0.1884	0.2801
2.1100	3.9720	0.2756
2.0290	3.5330	0.2819
2.0040	3.2620	0.2888
2.0440	2.3170	0.2897
2.0550	1.6940	0.2832
2.0230	3.1610	0.2853
2.0010	1.7800	0.2962
2.0180	1.8390	0.2975
2.0260	2.3880	0.2942
2.1880	1.5590	0.2708
2.1810	3.1260	0.2704
2.1190	1.3640	0.2847
2.1720	0.2869	0.2855
2.1240	3.1820	0.2908
2.3070	0.3319	0.2861
2.3110	1.4540	0.2691
2.1390	2.0360	0.3057
2.2720	3.7520	0.2989
2.2860	3.9630	0.3067
2.2450	3.3230	0.3243
2.2690	1.9100	0.3075
2.1570	2.4210	0.3311
2.2260	2.9830	0.3266
2.0800	2.1560	0.3072
2.1250	0.2633	0.3204
2.1470	2.4460	0.3274
2.1090	0.2187	0.3156
2.1530	1.7190	0.3167
2.0290	0.5539	0.2996
2.0380	1.2370	0.3018
2.0460	0.3158	0.2862
2.0460	0.4616	0.2919
2.0520	1.6790	0.2935
2.0960	2.8180	0.3009
2.1230	0.2000	0.2881
2.0740	0.1580	0.3071
2.0690	1.2540	0.2971
2.0520	2.0880	0.2815
2.1350	2.0880	0.2696
2.1940	2.0640	0.2791
2.0320	2.0580	0.2687
2.0280	3.5710	0.2598
2.1130	2.8390	0.2562
2.1860	0.2385	0.2838
2.2080	0.9599	0.2697
2.2580	1.2030	0.2734
2.2660	2.6160	0.2652
2.2730	0.1638	0.2697
2.2920	1.1540	0.2675
2.2870	1.3980	0.2612
2.3140	1.3930	0.2629
2.2320	2.3530	0.2788
2.2890	3.1420	0.2595
2.2270	2.2850	0.3116
2.2360	2.5280	0.3118
2.2200	2.3720	0.2994
2.2110	1.0010	0.2993
2.2940	0.0824	0.2656
2.3600	0.6340	0.2721
2.2760	2.0260	0.2670
2.2730	0.1670	0.2692
2.2320	0.1747	0.2845
2.3270	0.6416	0.2760
2.2370	2.0660	0.2770
2.2230	0.9803	0.2666
2.1760	0.2140	0.2928
2.0630	1.9320	0.2911
2.1440	0.7576	0.3021
2.2090	0.1075	0.2867
2.2820	2.3870	0.2687
2.0330	2.1230	0.1585
2.0340	2.0220	0.2386
1.6880	0.4137	0.0110
2.1480	0.2244	0.0965
2.3710	1.0200	0.1913
2.2040	1.2320	0.1880
2.2970	1.2230	0.2258
2.3460	2.4350	0.2505
2.3110	3.0660	0.2537
2.3410	2.0440	0.2429
2.3430	1.5760	0.2402
2.3020	0.4247	0.2527
2.3200	1.8000	0.2682
2.2570	0.8827	0.2668
2.2930	1.8460	0.2709
2.2730	1.6700	0.2943
2.2470	2.8390	0.3055
1.5770	0.1200	-0.0485
1.8960	0.0081	0.0556
1.7260	1.7290	-0.0224
1.9190	0.7284	0.0720
1.9810	0.0215	0.0401
2.1790	2.6840	0.1319
2.1810	2.5390	0.2103
1.7880	1.9260	0.1183
1.9430	2.9800	0.2067
1.9260	0.8708	0.1575
1.8500	1.7490	0.1909
1.9090	6.2120	0.2291
2.0170	2.4690	0.2685
2.1210	2.4640	0.2737
2.2200	1.9150	0.2364
2.2770	1.8360	0.2384
2.1090	1.3430	0.2016
2.2500	1.2180	0.2551
2.2700	2.2120	0.2629
2.3030	2.1890	0.2796
2.3700	0.2337	0.2716
2.3360	2.5790	0.2882
1.4420	0.1610	-0.0655
1.3090	0.4346	-0.0631
1.3600	1.7070	-0.0730
1.4420	2.4090	-0.0543
1.4240	0.9751	-0.0390
1.1810	0.6158	-0.0264
1.2080	0.4175	-0.0461
1.2200	0.6321	0.0020
1.1530	0.6859	-0.0133
1.2190	0.6290	-0.0083
1.2770	0.0498	-0.0375
1.5260	1.0270	0.0246
1.2060	0.2409	-0.0503
1.2300	0.4326	-0.0202
1.2920	0.5192	0.0255
1.6360	0.0563	0.1030
1.5050	0.1728	0.0995
1.7230	0.7834	0.1507
1.4390	0.9754	0.0749
1.7600	2.3000	0.2162
2.0060	0.9991	0.2133
2.2820	2.1480	0.2271
2.2430	0.2063	0.2388
1.9380	1.0130	0.2651
2.1770	1.0200	0.2700
2.0990	0.8060	0.3007
2.1680	1.3800	0.2064
2.1670	1.6060	0.2222
1.3040	2.0260	-0.0625
1.8740	1.7870	0.2607
1.8970	2.8240	0.2071
2.0130	3.9220	0.2354
2.0040	4.7550	0.2189
2.0730	1.8540	0.2739
1.7930	2.8850	0.1471
1.9060	1.6080	0.1891
1.8450	2.3150	0.1944
2.0270	0.8772	0.2668
1.3650	0.1881	0.0100
2.0460	0.1340	0.2802
2.1500	0.9613	0.2419
2.1590	0.3951	0.2471
2.2110	1.1050	0.2355
2.3620	0.0207	0.2003
2.1890	0.7209	0.2276
2.0680	2.6420	0.2601
2.1030	2.0530	0.2366
2.1080	2.0690	0.2838
2.0660	3.3050	0.1879
2.0620	2.3340	0.2059
1.9650	4.6350	0.1883
2.0260	1.0270	0.2085
0.9690	0.3849	0.0369
1.8360	3.3200	0.2886
1.9240	0.7866	0.3026
1.9910	1.0330	0.2717
2.2260	1.9510	0.2830
2.3570	2.6280	0.2670
2.1120	3.4740	0.2280
1.7470	2.0410	0.0124
1.9460	0.4074	0.1855
1.9820	1.2910	0.2126
2.0100	6.3030	0.2013
1.8740	1.9230	0.2379
1.9250	1.2880	0.2570
2.0250	3.0860	0.2255
2.1420	3.7920	0.2323
2.1610	1.8780	0.2283
2.3190	3.0030	0.2343
2.0050	6.3450	0.2227
1.8940	0.6372	0.1887
2.0680	0.8844	0.2892
2.0220	1.5940	0.2501
1.9070	4.3910	0.2212
1.8250	3.0790	0.2085
1.7930	2.8210	0.2443
1.7600	3.5050	0.1877
1.8550	2.4380	0.2733
1.9170	0.5960	0.2392
1.8440	1.7640	0.1401
1.7560	2.5650	0.0372
1.7170	1.8980	0.0837
1.5460	2.3480	0.0037
1.8670	2.6390	0.2785
1.8500	2.5760	0.2449
1.8590	0.4996	0.1425
1.1010	0.2151	-0.0064
1.7900	1.7880	0.1503
1.6920	1.7170	0.1480
1.2450	0.2545	-0.0488
2.1610	1.2470	0.2633
1.8850	2.1750	0.1856
1.9270	1.8810	0.2807
1.9880	2.2310	0.2958
2.0730	3.1150	0.2857
2.1570	0.4908	0.2625
2.0990	2.3210	0.2637
2.1790	1.6740	0.2796
2.2380	0.6424	0.2489
2.1190	1.4060	0.2953
2.1170	2.3670	0.2710
2.0410	1.2710	0.2269
2.1460	3.0940	0.2139
2.3310	2.7910	0.2128
2.0310	2.6500	0.2238
2.0590	2.2100	0.2283
2.2010	1.2170	0.2271
2.1920	0.5528	0.2341
2.3270	0.6951	0.2253
2.0320	3.3300	0.2313
2.1320	1.5550	0.2114
1.9600	0.2808	0.2325
2.0010	2.0340	0.2349
2.3640	2.5510	0.2299
2.1650	1.4720	0.2261
2.0890	0.4164	0.1926
2.1250	1.8730	0.2428
2.1510	1.8430	0.2362
2.2600	1.8620	0.2373
2.1750	0.3448	0.2683
2.1530	0.7399	0.2884
2.0320	3.3060	0.1854
2.1170	0.3366	0.2087
2.1310	0.6878	0.2993
2.1130	1.4430	0.2518
2.0440	3.7270	0.2060
2.0020	3.2480	0.2261
2.1840	3.1740	0.1848
2.4190	0.4715	0.1904
